Account_id,Name,Channel,Timestamp,Credit/Debit,Amount
1207586,U.G,online,3/3/2013,C,$26
1207587,;D7,online,4/4/2013,C,$20
1207588,ZW<,online,2/4/2012,C,$12
1207589,E=4,mobile,7/28/2013,D,$5
1207590,HF1,mobile,9/10/2012,D,$44
1207591,M-@,online,8/12/2013,C,$43
1207592,HMN,mobile,6/26/2013,D,$7
1207593,I/>,branch,9/24/2014,C,$50
1207594,=UK,mobile,12/11/2012,C,$39
1207595,PN0,mobile,6/23/2013,D,$44
1207596,C;F,mobile,8/14/2014,C,$9
1207597,W99,online,9/17/2012,D,$44
1207598,2N6,online,6/5/2013,C,$20
1207599,;?H,online,5/28/2012,C,$29
1207600,GU4,online,11/4/2012,C,$37
1207601,1=/,mobile,3/24/2014,D,$44
1207602,XU>,mobile,6/21/2013,C,$25
1207603,0UA,online,6/16/2014,C,$29
1207604,=PM,mobile,5/15/2014,D,$26
1207605,W31,branch,11/11/2013,C,$12
1207606,53>,mobile,6/1/2013,D,$45
1207607,=1N,mobile,5/27/2014,C,$31
1207608,8NW,online,2/18/2014,C,$35
1207609,2IN,mobile,2/2/2013,C,$24
1207610,YTO,branch,12/13/2014,D,$7
1207611,NWU,mobile,7/21/2013,D,$16
1207612,7/M,mobile,8/8/2013,C,$38
1207613,A-0,mobile,2/6/2013,D,$22
1207614,G-;,online,2/1/2012,C,$19
1207615,6B@,online,11/20/2013,C,$39
1207616,A>P,online,8/14/2013,D,$28
1207617,Z-U,online,8/18/2014,C,$45
1207618,DDS,mobile,10/17/2014,D,$34
1207619,S21,mobile,10/22/2014,C,$21
1207620,MM;,online,9/25/2012,C,$43
1207621,A8B,mobile,8/1/2012,C,$18
1207622,OPZ,branch,9/5/2014,D,$25
1207623,04Y,mobile,4/9/2012,C,$42
1207624,L<=,mobile,11/28/2012,C,$46
1207625,J.-,mobile,12/10/2012,D,$36
1207626,86=,online,6/23/2014,C,$2
1207627,842,online,2/18/2014,D,$37
1207628,8Y-,online,3/1/2013,C,$39
1207629,X:U,online,4/28/2013,C,$12
1207630,VQW,mobile,8/18/2012,C,$12
1207631,3F;,mobile,11/27/2013,D,$24
1207632,D5;,online,7/5/2013,D,$12
1207633,?HE,mobile,10/11/2014,C,$10
1207634,V?3,branch,6/2/2013,D,$19
1207635,>78,mobile,6/3/2012,C,$1
1207636,8X;,mobile,12/24/2014,C,$7
1207637,J0P,online,11/12/2013,D,$44
1207638,1=O,mobile,1/27/2012,C,$28
1207639,8==,branch,1/17/2013,D,$50
1207640,DUF,mobile,10/27/2012,C,$20
1207641,>P3,mobile,6/13/2013,C,$24
1207642,R5L,mobile,10/5/2013,C,$9
1207643,YRP,online,2/15/2013,D,$2
1207644,BFH,online,4/5/2013,C,$48
1207645,4N3,online,3/10/2012,C,$22
1207646,QRP,online,8/28/2013,D,$22
1207647,;8X,mobile,8/3/2013,C,$26
1207648,DNF,mobile,5/3/2012,D,$46
1207649,YH-,online,3/2/2013,C,$20
1207650,N=V,mobile,9/3/2012,C,$11
1207651,69T,branch,4/11/2014,C,$46
1207652,/GJ,mobile,5/20/2012,D,$39
1207653,.YU,mobile,6/26/2012,D,$12
1207654,OO?,mobile,2/23/2014,C,$11
1207655,V1@,online,3/11/2014,D,$2
1207656,=0W,online,5/1/2014,C,$21
1207657,>YN,online,5/3/2012,C,$8
1207658,5R?,online,9/17/2012,D,$38
1207659,WW6,mobile,2/25/2012,C,$48
1207660,?WI,mobile,8/9/2012,D,$36
1207661,64<,online,7/25/2013,C,$22
1207662,FJ@,mobile,1/14/2012,C,$4
1207663,IB2,branch,8/23/2014,C,$33
1207664,3:Z,mobile,5/5/2013,D,$13
1207665,VSU,mobile,10/8/2012,C,$2
1207666,B29,online,2/4/2013,C,$50
1207667,BWL,mobile,9/21/2012,D,$30
1207668,N?:,branch,10/2/2014,C,$46
1207669,XY3,mobile,6/14/2012,D,$40
1207670,.J>,mobile,9/14/2013,C,$10
1207671,@?D,mobile,5/21/2012,C,$8
1207672,=E?,online,6/14/2014,C,$13
1207673,-C5,online,9/7/2012,D,$34
1207674,RY4,online,5/6/2014,D,$14
1207675,:;-,online,1/24/2014,C,$8
1207676,GC;,mobile,3/22/2014,D,$2
1207677,LQP,mobile,3/26/2014,C,$4
1207678,FV=,online,6/8/2014,C,$23
1207679,5/K,mobile,10/7/2014,D,$11
1207680,LZ<,branch,5/6/2013,C,$15
1207681,.=U,mobile,8/9/2013,D,$16
1207682,/F/,mobile,8/14/2014,C,$13
1207683,203,mobile,3/27/2013,C,$1
1207684,/@-,online,7/15/2013,C,$44
1207685,7-;,online,4/9/2014,D,$48
1207686,271,online,6/19/2013,C,$50
1207687,RDA,online,1/8/2014,C,$2
1207688,/1E,mobile,6/6/2014,D,$11
1207689,M;P,mobile,7/3/2012,C,$38
1207690,BS.,online,2/6/2013,D,$12
1207691,45?,mobile,1/16/2014,C,$43
1207692,SIP,branch,5/7/2013,C,$12
1207693,;;>,mobile,2/16/2012,C,$40
1207694,RX/,mobile,2/6/2014,D,$20
1207695,<H1,online,8/28/2013,D,$36
1207696,H36,mobile,5/9/2012,C,$35
1207697,?KV,branch,8/3/2013,D,$16
1207698,/RF,mobile,5/14/2012,C,$16
1207699,3Q<,mobile,1/20/2014,C,$20
1207700,Y2M,mobile,4/27/2013,D,$20
1207701,YTH,online,10/2/2012,C,$27
1207702,8=A,online,5/18/2012,D,$41
1207703,@IJ,online,10/24/2013,C,$50
1207704,YRE,online,4/17/2014,C,$29
1207705,MJN,mobile,6/8/2012,C,$39
1207706,/OB,mobile,11/12/2012,D,$19
1207707,3@.,online,5/5/2013,C,$36
1207708,VZG,mobile,6/26/2014,C,$50
1207709,@;L,branch,6/25/2014,D,$35
1207710,JJO,mobile,7/1/2013,C,$7
1207711,1/U,mobile,1/20/2013,D,$21
1207712,V7M,mobile,3/3/2014,C,$46
1207713,-XS,online,12/14/2012,C,$7
1207714,0:F,online,3/22/2012,C,$47
1207715,1HZ,online,1/17/2012,D,$11
1207716,9Q6,online,1/2/2013,D,$42
1207717,94W,mobile,6/28/2013,C,$21
1207718,R/@,mobile,4/3/2012,D,$14
1207719,?75,online,4/22/2014,C,$21
1207720,4Q-,mobile,3/19/2014,C,$15
1207721,F;V,branch,12/19/2013,D,$27
1207722,BNS,mobile,5/17/2012,C,$42
1207723,BQ3,mobile,12/15/2014,D,$21
1207724,F8>,online,2/26/2014,C,$36
1207725,H3Z,mobile,4/24/2012,C,$32
1207726,;XB,branch,6/14/2014,C,$42
1207727,B:N,mobile,11/20/2012,D,$3
1207728,WL-,mobile,6/14/2014,C,$26
1207729,S11,mobile,7/18/2013,C,$33
1207730,.ZH,online,7/28/2014,D,$17
1207731,USW,online,12/7/2012,C,$49
1207732,G.E,online,7/9/2013,D,$30
1207733,DL6,online,10/3/2013,C,$43
1207734,TQD,mobile,5/7/2013,C,$25
1207735,KOY,mobile,2/13/2013,C,$7
1207736,8DR,online,1/7/2012,D,$48
1207737,.;6,mobile,9/23/2014,D,$34
1207738,IXU,branch,4/27/2012,C,$22
1207739,IDV,mobile,11/24/2014,D,$21
1207740,NQL,mobile,9/19/2014,C,$36
1207741,HS1,mobile,11/23/2013,C,$42
1207742,FZT,online,12/27/2012,D,$29
1207743,Y7M,online,4/3/2014,C,$4
1207744,W2A,online,3/23/2012,D,$28
1207745,1BU,online,11/9/2012,C,$26
1207746,XRF,mobile,2/19/2014,C,$38
1207747,<Q7,mobile,7/25/2013,C,$17
1207748,;=X,online,4/25/2014,D,$20
1207749,<65,mobile,8/5/2013,C,$34
1207750,QLW,branch,5/10/2012,C,$42
1207751,YNS,mobile,1/12/2014,D,$35
1207752,9=9,mobile,9/6/2012,C,$34
1207753,1;V,online,9/27/2014,D,$38
1207754,UD0,mobile,11/15/2013,C,$49
1207755,HI1,branch,9/16/2014,C,$23
1207756,QYP,mobile,6/26/2013,C,$31
1207757,>H<,mobile,9/7/2014,D,$15
1207758,>MT,mobile,8/18/2012,D,$7
1207759,O?-,online,5/14/2012,C,$11
1207760,HQV,online,3/11/2012,D,$32
1207761,4<F,online,9/27/2012,C,$44
1207762,KMG,online,9/11/2013,C,$26
1207763,?;O,mobile,3/12/2012,D,$49
1207764,TC;,mobile,3/12/2014,C,$40
1207765,EU>,online,7/25/2012,D,$38
1207766,BTU,mobile,8/14/2014,C,$5
1207767,W2V,branch,8/23/2013,C,$21
1207768,NBW,mobile,5/10/2013,C,$50
1207769,PHF,mobile,5/7/2013,D,$14
1207770,KXC,mobile,8/14/2012,C,$13
1207771,RHS,online,9/10/2012,C,$18
1207772,FP?,online,2/20/2014,D,$12
1207773,>H;,online,11/25/2012,C,$12
1207774,YJC,online,8/3/2013,D,$9
1207775,?5<,mobile,7/22/2014,C,$35
1207776,2HZ,mobile,2/21/2012,C,$3
1207777,OG6,online,12/28/2014,C,$47
1207778,L0N,mobile,4/23/2012,D,$25
1207779,?7R,branch,8/23/2014,D,$14
1207780,FW3,mobile,7/19/2014,C,$6
1207781,>PO,mobile,6/2/2012,D,$17
1207782,U7X,online,4/25/2013,C,$44
1207783,ECK,mobile,11/2/2013,C,$4
1207784,839,branch,11/23/2012,D,$40
1207785,QTP,mobile,3/17/2012,C,$4
1201201,9TU,mobile,5/6/2014,C,$25
1201202,DX1,mobile,5/19/2012,D,$46
1201203,EI8,online,5/21/2013,C,$35
1201204,X4S,online,3/4/2012,C,$5
1201205,1OF,online,10/6/2013,D,$50
1201206,WRV,online,4/8/2013,C,$47
1201207,0OA,mobile,8/8/2012,D,$39
1201208,T@?,mobile,4/4/2013,C,$35
1201209,J<W,online,5/25/2013,C,$30
1201210,QWE,mobile,8/23/2014,C,$13
1201211,.?:,branch,12/25/2014,D,$1
1201212,ABB,mobile,11/4/2013,D,$12
1201213,ZLK,mobile,4/16/2014,C,$17
1201214,WMZ,mobile,5/26/2012,D,$43
1201215,?-5,online,2/7/2014,C,$1
1201216,2>F,online,12/27/2013,C,$12
1201217,/L9,online,5/11/2014,D,$17
1201218,L<X,online,1/18/2012,C,$34
1201219,1LQ,mobile,3/7/2013,D,$48
1201220,WNO,mobile,7/27/2013,C,$46
1201221,8C>,online,8/24/2012,C,$13
1201222,=NG,mobile,5/23/2014,C,$23
1201223,G3-,branch,3/15/2014,D,$27
1201224,8EJ,mobile,12/2/2012,D,$44
1201225,Y7S,mobile,10/7/2014,C,$21
1201226,E1I,online,11/10/2013,D,$5
1201227,@-D,mobile,8/9/2012,C,$39
1201228,K91,branch,12/24/2012,C,$37
1201229,MEG,mobile,5/3/2012,D,$22
1201230,IXA,mobile,2/11/2013,C,$44
1201231,N=;,mobile,9/9/2013,D,$13
1201232,8LW,online,10/25/2013,C,$16
1201233,HHQ,online,6/8/2014,C,$28
1201234,=?L,online,5/17/2013,C,$33
1201235,1CY,online,11/17/2014,D,$41
1201236,7:1,mobile,8/17/2012,D,$29
1201237,UZL,mobile,4/19/2014,C,$21
1201238,HBV,online,11/19/2014,D,$25
1201239,DBN,mobile,7/2/2013,C,$31
1201240,.<7,branch,3/15/2012,C,$20
1201241,5;R,mobile,4/4/2013,D,$35
1201242,RWW,mobile,11/6/2013,C,$8
1201243,J?:,mobile,4/11/2014,D,$41
1201244,G04,online,3/21/2012,C,$7
1201245,BW3,online,5/24/2012,C,$35
1201246,IYV,online,1/16/2013,C,$33
1201247,1L;,online,6/12/2013,D,$45
1201248,2?O,mobile,1/7/2013,D,$35
1201249,RFY,mobile,5/11/2013,C,$23
1201250,L>>,online,5/8/2013,D,$13
1201251,-A=,mobile,9/12/2014,C,$8
1201252,;8?,branch,11/5/2014,C,$11
1201253,=S4,mobile,6/8/2013,D,$45
1201254,AOE,mobile,12/8/2012,C,$30
1201255,YNX,online,3/11/2013,D,$39
1201256,FJ@,mobile,5/23/2014,C,$16
1201257,>-N,branch,7/22/2014,C,$12
1201258,17/,mobile,8/17/2014,C,$1
1201259,CIR,mobile,11/24/2012,D,$22
1201260,TPF,mobile,9/8/2014,D,$32
1201261,-C9,online,1/16/2013,C,$41
1201262,JGW,online,9/19/2013,D,$6
1201263,/I.,online,5/12/2012,C,$2
1201264,<M0,online,8/4/2013,C,$19
1201265,SZ;,mobile,11/20/2013,D,$9
1201266,E00,mobile,6/28/2012,C,$19
1201267,=4F,online,2/4/2013,D,$30
1201268,03>,mobile,9/7/2014,C,$1
1201269,STJ,branch,5/23/2014,C,$44
1201270,A7@,mobile,6/21/2014,C,$41
1201271,449,mobile,3/7/2013,D,$6
1201272,I0Q,mobile,1/1/2014,D,$25
1201273,JHX,online,10/15/2014,C,$29
1201274,8RK,online,5/4/2012,D,$7
1201275,NAC,online,1/22/2013,C,$2
1201276,K:5,online,8/19/2013,C,$14
1201277,JQ@,mobile,8/26/2012,D,$23
1201278,WR.,mobile,4/10/2014,C,$44
1201279,1NY,online,8/25/2014,D,$38
1201280,5.G,mobile,4/28/2014,C,$12
1201281,Z0O,branch,5/24/2014,C,$6
1201282,SK/,mobile,7/10/2013,C,$43
1201283,6WE,mobile,1/15/2014,D,$5
1201284,R8T,online,12/19/2012,D,$38
1201285,IPU,mobile,5/6/2013,C,$26
1201286,SR9,branch,5/18/2013,D,$44
1201287,GO<,mobile,11/24/2012,C,$21
1201288,G8.,mobile,11/28/2012,C,$45
1201289,R78,mobile,4/24/2012,D,$11
1201290,1-K,online,11/6/2012,C,$16
1201291,HHQ,online,7/27/2012,D,$34
1201292,F6.,online,10/4/2014,C,$10
1201293,T;H,online,4/17/2013,C,$24
1201294,5DR,mobile,11/13/2012,C,$20
1201295,I0:,mobile,7/9/2012,D,$44
1201296,TTW,online,3/6/2012,D,$32
1201297,YVK,mobile,4/14/2014,C,$40
1201298,LB<,branch,1/1/2013,D,$22
1201299,AW5,mobile,6/19/2014,C,$3
1201300,-D?,mobile,10/15/2014,C,$20
1201301,.75,mobile,6/14/2013,D,$41
1201302,HBV,online,7/7/2013,C,$35
1201303,A@W,online,9/19/2013,D,$40
1201304,L=E,online,4/14/2013,C,$11
1201305,HTM,online,3/19/2012,C,$38
1201306,=;1,mobile,1/4/2014,C,$10
1201307,4HG,mobile,6/4/2012,D,$3
1201308,39<,online,4/27/2013,D,$25
1201309,L2T,mobile,12/19/2014,C,$4
1201310,@6J,branch,11/17/2012,D,$39
1201311,@-X,mobile,7/5/2012,C,$16
1201312,L1C,mobile,5/17/2012,C,$8
1201313,.E9,online,5/7/2014,D,$44
1201314,F.Z,mobile,12/19/2014,C,$47
1201315,D>B,branch,5/16/2012,D,$16
1201316,NM?,mobile,5/19/2014,C,$25
1201317,JB=,mobile,8/12/2014,C,$8
1201318,A0:,mobile,8/12/2013,C,$44
1201319,4T9,online,10/20/2012,D,$21
1201320,;NV,online,8/26/2012,D,$8
1201321,R>Z,online,12/11/2013,C,$29
1201322,Y;6,online,5/8/2013,D,$37
1201323,I9T,mobile,11/15/2014,C,$15
1201324,N1U,mobile,5/28/2013,C,$38
1201325,>;A,online,5/19/2014,D,$38
1201326,3S9,mobile,1/18/2012,C,$27
1201327,/7=,branch,3/16/2013,D,$10
1201328,V./,mobile,9/17/2014,C,$4
1201329,I8C,mobile,6/3/2012,C,$27
1201330,WPW,mobile,2/14/2012,C,$34
1201331,/T8,online,3/14/2012,D,$26
1201332,P08,online,7/9/2014,D,$3
1201333,AN9,online,7/26/2013,C,$50
1201334,:KB,online,5/1/2013,D,$11
1201335,7<U,mobile,5/26/2013,C,$36
1201336,BQK,mobile,4/16/2014,C,$44
1201337,VRJ,online,7/10/2012,D,$46
1201338,F@J,mobile,8/20/2012,C,$28
1201339,C12,branch,10/27/2012,D,$20
1201340,PV@,mobile,12/5/2013,C,$26
1201341,AS5,mobile,11/16/2012,C,$34
1201342,::I,online,3/23/2012,C,$7
1201343,VO5,mobile,5/22/2014,D,$3
1201344,QCJ,branch,6/2/2012,D,$30
1201345,SNT,mobile,3/7/2012,C,$43
1201346,2XD,mobile,8/15/2013,D,$26
1201347,6.-,mobile,9/22/2013,C,$10
1201348,VQE,online,7/15/2014,C,$4
1201349,HX.,online,4/4/2013,D,$10
1201350,?.A,online,6/8/2014,C,$50
1201351,@AE,online,6/11/2012,D,$5
1201352,CY8,mobile,8/7/2012,C,$43
1201353,0PZ,mobile,10/4/2014,C,$21
1201354,.YV,online,2/2/2012,C,$9
1201355,SZS,mobile,1/27/2012,D,$14
1201356,MYG,branch,2/5/2013,D,$8
1201357,-P<,mobile,8/26/2012,C,$46
1201358,O3S,mobile,4/13/2012,D,$11
1201359,W21,mobile,6/8/2013,C,$50
1201360,7XE,online,11/20/2014,C,$16
1201361,I4U,online,10/14/2012,D,$16
1201362,>F;,online,5/11/2014,C,$39
1201363,B.=,online,2/5/2013,D,$17
1201364,/5M,mobile,8/13/2012,C,$26
1201365,E-T,mobile,3/5/2014,C,$39
1201366,P8@,online,6/24/2014,C,$8
1201367,UK6,mobile,11/21/2012,D,$39
1201368,RMM,branch,10/1/2012,D,$17
1201369,F8=,mobile,5/22/2012,C,$1
1201370,:XE,mobile,7/10/2014,D,$32
1201371,.>;,online,11/27/2013,C,$31
1201372,C:F,mobile,12/16/2013,C,$2
1201373,3<3,branch,3/9/2012,D,$2
1201374,YXP,mobile,2/10/2013,C,$29
1201375,DAK,mobile,2/23/2014,D,$40
1201376,?AZ,mobile,7/11/2013,C,$39
1201377,:VY,online,6/18/2012,C,$28
1201378,VL1,online,7/17/2012,C,$23
1201379,@Z0,online,3/17/2014,D,$29
1201380,>CP,online,9/26/2012,D,$12
1201381,HDC,mobile,11/2/2012,C,$11
1201382,RZ@,mobile,12/2/2013,D,$23
1201383,Z:D,online,3/10/2014,C,$49
1201384,/JN,mobile,3/17/2012,C,$1
1201385,ULH,branch,4/10/2013,D,$11
1201386,TVX,mobile,7/1/2012,C,$40
1201387,HVI,mobile,6/16/2012,D,$41
1201388,TC.,mobile,4/18/2012,C,$31
1201389,5=N,online,7/14/2013,C,$33
1201390,>=Z,online,8/22/2012,C,$50
1201391,DJ?,online,4/5/2014,D,$5
1201392,KW2,online,10/8/2013,D,$29
1201393,C1V,mobile,8/12/2013,C,$28
1201394,/-L,mobile,11/2/2014,D,$31
1201395,.T1,online,7/10/2014,C,$10
1201396,379,mobile,5/27/2014,C,$36
1201397,TO1,branch,8/11/2013,D,$22
1201398,-XV,mobile,4/17/2013,C,$26
1201399,1CJ,mobile,1/13/2013,D,$7
1201400,.WN,online,6/28/2013,C,$20
1201401,I9Y,mobile,1/17/2013,C,$23
1201402,R03,branch,2/2/2012,C,$45
1201403,<B;,mobile,2/9/2012,D,$36
1201404,>:7,mobile,9/9/2014,D,$35
1201405,HDH,mobile,2/27/2013,C,$36
1201406,3G>,online,3/13/2012,D,$6
1201407,9P?,online,8/23/2012,C,$12
1201408,/SQ,online,1/3/2014,C,$17
1201409,?F7,online,5/28/2013,D,$40
1201410,S:B,mobile,6/6/2014,C,$17
1201411,JJ2,mobile,5/23/2012,D,$33
1201412,FR4,online,5/2/2013,C,$15
1201413,?TP,mobile,5/13/2014,C,$31
1201414,9OK,branch,7/24/2012,C,$8
1201415,PZ:,mobile,10/25/2013,D,$3
1201416,IQT,mobile,8/28/2013,D,$4
1201417,<Z2,mobile,7/10/2013,C,$31
1201418,E=Q,online,12/23/2012,D,$43
1201419,DJ1,online,4/5/2014,C,$36
1201420,.SD,online,6/21/2014,C,$36
1201421,VT/,online,3/14/2013,D,$9
1201422,3Y1,mobile,10/17/2014,C,$47
1201423,K?E,mobile,9/27/2012,D,$24
1201424,G9P,online,2/16/2012,C,$29
1201425,5.>,mobile,4/8/2012,C,$12
1201426,B;H,branch,4/26/2014,C,$27
1201427,ZPA,mobile,2/24/2014,D,$17
1201428,85>,mobile,9/14/2014,C,$37
1201429,F2S,online,5/3/2014,C,$36
1201430,:<G,mobile,4/8/2014,D,$27
1201431,:>L,branch,7/4/2014,C,$26
1201432,I4U,mobile,3/24/2013,D,$16
1201433,ZL?,mobile,9/22/2014,C,$48
1201434,HB3,mobile,7/26/2013,C,$11
1201435,-.Y,online,3/26/2013,C,$40
1201436,:PW,online,1/12/2012,D,$11
1201437,WU?,online,10/1/2014,D,$37
1201438,QXV,online,12/12/2013,C,$10
1201439,E0C,mobile,3/20/2012,D,$37
1201440,7C.,mobile,12/16/2014,C,$41
1201441,R:5,online,7/16/2014,C,$20
1201442,.41,mobile,5/9/2012,D,$13
1201443,-AF,branch,5/26/2012,C,$18
1201444,S3>,mobile,3/23/2013,D,$22
1201445,G0S,mobile,7/21/2012,C,$43
1201446,31E,mobile,9/27/2013,C,$48
1201447,2PN,online,8/11/2014,C,$15
1201448,VV2,online,5/24/2014,D,$9
1201449,HRL,online,10/23/2014,C,$2
1201450,-9Q,online,8/9/2014,C,$14
1201451,=7-,mobile,2/24/2014,D,$35
1201452,F/I,mobile,10/21/2013,C,$25
1201453,;?.,online,1/22/2013,D,$39
1201454,X<Z,mobile,11/4/2012,C,$39
1201455,P2=,branch,2/20/2013,C,$22
1201456,NQ@,mobile,10/3/2014,C,$10
1201457,?<<,mobile,10/15/2013,D,$40
1201458,8OU,online,6/25/2014,D,$48
1201459,OMZ,mobile,1/15/2014,C,$45
1201460,V4M,branch,9/3/2012,D,$30
1201461,99U,mobile,7/27/2014,C,$36
1201462,IHO,mobile,5/21/2014,C,$1
1201463,GH?,mobile,8/26/2014,D,$10
1201464,E=?,online,7/10/2014,C,$20
1201465,PN/,online,11/8/2013,D,$2
1201466,BNQ,online,3/12/2014,C,$25
1201467,938,online,8/14/2013,C,$20
1201468,-2C,mobile,1/28/2014,C,$36
1201469,@E7,mobile,8/22/2014,D,$32
1201470,V.D,online,9/20/2012,C,$12
1201471,RM2,mobile,8/8/2013,C,$11
1201472,83G,branch,8/18/2013,D,$33
1201473,3R5,mobile,11/13/2014,C,$35
1201474,U>Y,mobile,2/18/2013,D,$35
1201475,;9.,mobile,7/1/2014,C,$38
1201476,QY9,online,1/2/2014,C,$41
1201477,GN5,online,1/27/2012,C,$28
1201478,OB4,online,2/10/2013,D,$5
1201479,XJH,online,9/24/2013,D,$6
1201480,XHC,mobile,3/14/2012,C,$22
1201481,XH?,mobile,3/2/2012,D,$47
1201482,BXU,online,8/2/2012,C,$14
1201483,.NV,mobile,10/8/2013,C,$12
1201484,WP>,branch,11/1/2013,D,$45
1201485,:3U,mobile,10/14/2014,C,$41
1201486,4Q2,mobile,7/16/2012,D,$19
1201487,2>0,online,1/15/2014,C,$27
1201488,D>.,mobile,5/2/2014,C,$48
1201489,STU,branch,6/19/2014,C,$43
1201490,8M4,mobile,10/24/2013,D,$47
1201491,Z-Y,mobile,3/5/2012,C,$17
1201492,G>J,mobile,6/11/2014,C,$7
1201493,AQQ,online,7/12/2012,D,$7
1201494,E/6,online,11/10/2013,C,$40
1201495,A8H,online,1/28/2013,D,$26
1201496,:2Q,online,11/22/2013,C,$40
1201497,OZ@,mobile,12/22/2012,C,$14
1201498,5F4,mobile,2/28/2014,C,$1
1201499,AMY,online,3/3/2013,D,$9
1201500,VHN,mobile,1/5/2013,D,$35
1201501,<AJ,branch,1/14/2014,C,$23
1201502,8B-,mobile,10/13/2012,D,$16
1201503,TU2,mobile,5/19/2014,C,$13
1201504,DNV,mobile,7/23/2012,C,$25
1201505,J.<,online,9/24/2012,D,$11
1201506,33T,online,4/10/2013,C,$6
1201507,3TZ,online,7/5/2012,D,$15
1201508,F8.,online,9/22/2013,C,$20
1201509,XX7,mobile,10/8/2013,C,$48
1201510,F1N,mobile,7/21/2013,C,$30
1201511,BHT,online,1/21/2014,D,$38
1201512,1/5,mobile,2/28/2014,C,$23
1201513,@VH,branch,12/11/2012,C,$3
1201514,31:,mobile,10/28/2014,D,$15
1201515,WET,mobile,6/9/2013,C,$19
1201516,BS-,online,12/23/2012,D,$31
1201517,T@-,mobile,4/22/2014,C,$27
1201518,O4J,branch,1/27/2014,C,$40
1201519,JD4,mobile,7/21/2014,C,$2
1201520,:QQ,mobile,9/24/2012,D,$7
1201521,@BM,mobile,5/10/2014,D,$26
1201522,2V8,online,1/3/2013,C,$28
1201523,HN.,online,10/6/2014,D,$34
1201524,7RG,online,3/9/2013,C,$9
1201525,;S2,online,12/11/2012,C,$45
1201526,JFQ,mobile,10/8/2014,D,$50
1201527,4T9,mobile,6/8/2013,C,$37
1201528,<48,online,1/22/2014,D,$39
1201529,PNH,mobile,11/15/2012,C,$21
1201530,N<K,branch,10/18/2013,C,$35
1201531,<DI,mobile,6/15/2014,C,$12
1201532,S=<,mobile,5/10/2013,D,$33
1201533,Y-L,mobile,2/14/2014,C,$31
1201534,R@3,online,6/9/2014,C,$14
1201535,.=V,online,3/18/2012,D,$45
1201536,TG/,online,8/9/2014,C,$35
1201537,TW7,online,3/16/2014,D,$15
1201538,CSR,mobile,3/27/2012,C,$49
1201539,=XF,mobile,3/27/2014,C,$48
1201540,K@=,online,6/8/2014,C,$1
1201541,2QC,mobile,11/10/2013,D,$2
1201542,46X,branch,9/8/2014,D,$30
1201543,LAX,mobile,12/28/2012,C,$23
1201544,X4-,mobile,9/19/2013,D,$27
1201545,V8H,online,6/3/2013,C,$15
1201546,1.H,mobile,11/1/2013,C,$6
1201547,I<N,branch,10/25/2014,D,$18
1201548,K5M,mobile,1/25/2012,C,$31
1201549,/=M,mobile,1/11/2014,D,$12
1201550,/0U,mobile,2/25/2014,C,$41
1201551,K.9,online,9/14/2013,C,$10
1201552,@5;,online,3/9/2013,C,$11
1201553,GCW,online,7/4/2013,D,$13
1201554,;O6,online,6/23/2014,C,$6
1201555,O7O,mobile,6/22/2013,C,$15
1201556,IPJ,mobile,8/8/2012,D,$29
1201557,ORI,online,11/14/2012,C,$2
1201558,FQB,mobile,2/7/2013,D,$32
1201559,L/8,branch,7/26/2014,C,$22
1201560,MKR,mobile,5/27/2014,C,$43
1201561,T=O,mobile,9/5/2012,C,$12
1201562,J-0,mobile,9/1/2012,D,$36
1201563,;0Y,online,3/13/2014,D,$26
1201564,JI>,online,5/13/2013,C,$3
1201565,10<,online,1/22/2012,D,$5
1201566,4G?,online,5/7/2012,C,$12
1201567,3Q1,mobile,7/21/2012,C,$8
1201568,IQJ,mobile,7/25/2012,D,$48
1201569,LZ9,online,11/3/2012,C,$31
1201570,@T2,mobile,7/15/2012,D,$36
1201571,-O=,branch,7/24/2013,C,$4
1201572,HQC,mobile,9/20/2014,C,$14
1201573,5K;,mobile,3/22/2012,C,$16
1201574,DSR,online,6/12/2012,D,$13
1201575,7?Y,mobile,5/16/2014,C,$14
1201576,U@4,branch,10/9/2014,C,$31
1201577,S-?,mobile,5/20/2013,D,$18
1201578,JKP,mobile,10/18/2012,C,$25
1201579,DF@,mobile,7/9/2013,D,$42
1201580,/=F,online,1/15/2013,C,$32
1201581,P:;,online,5/24/2014,C,$34
1201582,MMS,online,1/22/2012,C,$21
1201583,30@,online,8/1/2012,D,$16
1201584,8XC,mobile,7/3/2013,D,$26
1201585,AD?,mobile,4/9/2014,C,$6
1201586,UWR,online,1/2/2012,D,$29
1201587,5-T,mobile,2/14/2012,C,$31
1201588,4PT,branch,10/3/2012,C,$2
1201589,-TG,mobile,5/10/2014,D,$6
1201590,B/8,mobile,5/17/2014,C,$45
1201591,I7/,mobile,10/25/2013,D,$3
1201592,TI2,online,11/3/2012,C,$18
1201593,JSQ,online,10/16/2014,C,$13
1201594,/;N,online,4/5/2012,C,$34
1201595,=45,online,12/26/2012,D,$37
1201596,V<W,mobile,9/28/2013,C,$25
1201597,@@W,mobile,3/12/2012,C,$8
1201598,F<<,online,11/6/2013,D,$4
1201599,<4F,mobile,12/14/2013,C,$49
1201600,GRB,branch,4/28/2012,D,$16
1201601,K9S,mobile,8/26/2012,C,$4
1201602,><X,mobile,1/11/2012,C,$5
1201603,DG1,online,11/4/2014,C,$33
